Step,Value
31083,0.3591
31133,0.3584
31183,0.3585
31233,0.3602
31283,0.3598
31333,0.3626
31383,0.3644
31433,0.3649
31483,0.3632
31533,0.3623
31583,0.3637
31633,0.3646
31683,0.3641
31733,0.3644
31783,0.364
31833,0.3662
31883,0.3659
31933,0.3668
31983,0.3721
32033,0.3721
32083,0.3722
32133,0.3722
32183,0.3714
32233,0.3702
32283,0.3706
32333,0.3699
32383,0.3693
32433,0.3701
32483,0.3701
32533,0.37
32583,0.3694
32633,0.3692
32683,0.3683
32733,0.3678
32783,0.3672
32833,0.367
32883,0.3661
32933,0.3665
32983,0.3661
33033,0.3664
33083,0.3679
33133,0.3679
33183,0.3681
33233,0.3684
33283,0.3681
33333,0.3682
33383,0.3678
33433,0.3672
33483,0.3671
33533,0.3668
33583,0.3669
33633,0.3659
33683,0.3669
33733,0.3675
33783,0.3676
33833,0.3678
33883,0.3676
33933,0.3677
33983,0.3686
34033,0.3684
34083,0.3684
34133,0.3683
34183,0.368
34233,0.369
34280,0.2598
34330,0.3225
34380,0.3259
34430,0.3369
34480,0.3485
34530,0.3494
34580,0.3557
34630,0.353
34680,0.3468
34730,0.3466
34780,0.3498
34830,0.3639
34880,0.3596
34930,0.3616
34980,0.3658
35030,0.3652
35080,0.3679
35130,0.3683
35180,0.3698
35230,0.3731
35280,0.3749
35330,0.375
35380,0.381
35430,0.3764
35480,0.373
35530,0.3747
35580,0.3719
35630,0.3733
35680,0.3717
35730,0.3716
35780,0.3706
35830,0.3697
35880,0.3688
35930,0.3693
35980,0.3699
36030,0.3691
36080,0.3691
36130,0.3681
36180,0.3683
36230,0.3673
36280,0.3662
36330,0.3662
36380,0.3677
36430,0.3672
36480,0.3672
36530,0.3678
36580,0.3676
36630,0.3675
36680,0.3688
36730,0.3699
36780,0.369
36830,0.3687
36880,0.3677
36930,0.3669
36980,0.3664
37030,0.3668
37080,0.3657
37130,0.3648
37180,0.3662
37230,0.3659
37280,0.3665
37330,0.3657
37380,0.3666
37430,0.3656
37480,0.365
37530,0.3647
37580,0.3648
37630,0.365
37680,0.3672
37730,0.3672
37780,0.3666
37830,0.367
37880,0.3673
37930,0.3666
37980,0.3653
38030,0.3648
38080,0.3647
38130,0.3639
38180,0.3631
38230,0.362
38280,0.3616
38330,0.362
38380,0.3623
38430,0.3625
38480,0.362
38530,0.3618
38580,0.3623
38630,0.3625
38680,0.3626
38730,0.3619
38780,0.3609
38830,0.3607
38880,0.3612
38930,0.3605
38980,0.36
39030,0.3602
39080,0.3594
39130,0.3588
39177,0.6695
39227,0.3219
39277,0.3471
39327,0.353
39377,0.3408
39427,0.3464
39477,0.3577
39527,0.3546
39577,0.354
39627,0.3518
39677,0.351
39727,0.3492
39777,0.3495
39827,0.3478
39877,0.3451
39927,0.3424
39977,0.342
40027,0.3431
40077,0.3415
40127,0.3454
40177,0.3471
40227,0.3476
40277,0.3497
40327,0.3474
40377,0.3514
40427,0.3509
40477,0.3475
40527,0.3473
40577,0.3484
40627,0.3497
40677,0.3524
40727,0.351
40777,0.3506
40827,0.3502
40877,0.3501
40927,0.3485
40977,0.3542
41027,0.3557
41077,0.3557
41127,0.3554
41177,0.3541
41227,0.3535
41277,0.3541
41327,0.3541
41377,0.3535
41427,0.3555
41477,0.3563
41527,0.3574
41577,0.3609
41627,0.3604
41677,0.3592
41727,0.3578
41777,0.3579
41827,0.3565
41877,0.3555
41927,0.3553
41977,0.3536
42027,0.3532
42077,0.3544
42127,0.3541
42177,0.3536
42227,0.3523
42277,0.3523
42327,0.352
42377,0.3521
42427,0.3528
42477,0.3529
42527,0.3524
42577,0.352
42627,0.3523
42677,0.3519
42727,0.3538
42777,0.3538
42827,0.3536
42877,0.3528
42927,0.3525
42977,0.3527
43027,0.3531
43077,0.3538
43127,0.3531
43177,0.3533
43227,0.3536
43277,0.3535
43327,0.3538
43377,0.354
43427,0.3536
43477,0.354
43527,0.3532
43577,0.3532
43627,0.3526
43677,0.3519
43727,0.3516
43777,0.3513
43827,0.3519
43877,0.352
43927,0.3523
43977,0.3521
44027,0.3525
44074,0.212
44124,0.3436
44174,0.3283
44224,0.3495
44274,0.3465
44324,0.3452
44374,0.3473
44424,0.355
44474,0.3471
44524,0.3488
44574,0.3416
44624,0.335
44674,0.3319
44724,0.3336
44774,0.3398
44824,0.3404
44874,0.3412
44924,0.3433
44974,0.3466
45024,0.3471
45074,0.3472
45124,0.345
45174,0.3469
45224,0.3477
45274,0.3512
45324,0.3488
45374,0.3459
45424,0.3458
45474,0.3461
45524,0.3501
45574,0.3493
45624,0.3482
45674,0.3482
45724,0.3483
45774,0.3493
45824,0.3508
45874,0.3515
45924,0.3535
45974,0.3534
46024,0.3528
46074,0.3536
46124,0.3536
46174,0.3522
46224,0.3532
46274,0.3528
46324,0.3532
46374,0.3527
46424,0.3523
46474,0.3528
46524,0.354
46574,0.3532
46624,0.3517
46674,0.3531
46724,0.353
46774,0.3534
46824,0.3531
46874,0.3532
46924,0.3541
46974,0.3537
47024,0.3527
47074,0.3517
47124,0.3521
47174,0.3515
47224,0.351
47274,0.3514
47324,0.3511
47374,0.3518
47424,0.3512
47474,0.3516
47524,0.3511
47574,0.3507
47624,0.3504
47674,0.3502
47724,0.3492
47774,0.3488
47824,0.3485
47874,0.3484
47924,0.3484
47974,0.3485
48024,0.3483
48074,0.3486
48124,0.3476
48174,0.3472
48224,0.3472
48274,0.3469
48324,0.3468
48374,0.3476
48424,0.3468
