Step,Value
1584897,0.1196
1584947,0.1196
1584997,0.1197
1585047,0.1201
1585097,0.1201
1585147,0.1202
1585197,0.1202
1585247,0.1202
1585297,0.1203
1585347,0.1203
1585397,0.1201
1585447,0.12
1585497,0.1199
1585547,0.1201
1585597,0.1199
1585647,0.1197
1585697,0.1196
1585747,0.1195
1585797,0.1199
1585847,0.1196
1585897,0.1196
1585947,0.1197
1585997,0.1201
1586047,0.12
1586097,0.1201
1586147,0.1202
1586197,0.1201
1586247,0.1199
1586297,0.1199
1586347,0.1196
1586397,0.1194
1586447,0.1194
1586497,0.1192
1586547,0.119
1586597,0.1192
1586647,0.1196
1586697,0.1196
1586747,0.1194
1586797,0.1193
1586847,0.1194
1586897,0.1195
1586947,0.1194
1586997,0.1193
1587047,0.1192
1587097,0.1192
1587147,0.1191
1587197,0.119
1587247,0.1192
1587286,0.0876
1587336,0.1407
1587386,0.1193
1587436,0.1212
1587486,0.1191
1587536,0.1155
1587586,0.1166
1587636,0.1148
1587686,0.1141
1587736,0.1128
1587786,0.1141
1587836,0.1144
1587886,0.1134
1587936,0.1128
1587986,0.1123
1588036,0.1114
1588086,0.1133
1588136,0.1119
1588186,0.1106
1588236,0.1117
1588286,0.1116
1588336,0.1119
1588386,0.1127
1588436,0.1133
1588486,0.1132
1588536,0.1131
1588586,0.1136
1588636,0.1155
1588686,0.1151
1588736,0.1158
1588786,0.1154
1588836,0.1153
1588886,0.1162
1588936,0.1161
1588986,0.1164
1589036,0.1171
1589086,0.1171
1589136,0.1169
1589186,0.1165
1589236,0.1163
1589286,0.1158
1589336,0.1156
1589386,0.1154
1589436,0.1152
1589486,0.1151
1589536,0.1152
1589586,0.1155
1589636,0.1155
1589686,0.115
1589736,0.1153
1589786,0.1152
1589836,0.1149
1589886,0.1151
1589936,0.115
1589986,0.1153
1590036,0.1151
1590086,0.1162
1590136,0.1167
1590186,0.1167
1590236,0.1166
1590286,0.1168
1590336,0.117
1590386,0.117
1590436,0.1168
1590486,0.117
1590536,0.1171
1590586,0.1169
1590636,0.1168
1590686,0.117
1590736,0.1171
1590786,0.1172
1590836,0.1175
1590886,0.1175
1590936,0.1176
1590986,0.1177
1591036,0.1178
1591086,0.1182
1591136,0.1181
1591186,0.1184
1591236,0.1183
1591286,0.1184
1591336,0.1187
1591386,0.1188
1591436,0.1189
1591486,0.1186
1591536,0.1188
1591586,0.1191
1591636,0.1193
1591686,0.1192
1591736,0.1191
1591786,0.1189
1591836,0.1187
1591886,0.1186
1591936,0.119
1591986,0.119
1592036,0.1189
1592086,0.1189
1592136,0.1191
1592186,0.119
1592236,0.119
1592286,0.1188
1592325,0.1027
1592375,0.1346
1592425,0.1291
1592475,0.1285
1592525,0.1419
1592575,0.14
1592625,0.1444
1592675,0.1409
1592725,0.1387
1592775,0.1357
1592825,0.1368
1592875,0.136
1592925,0.1343
1592975,0.1325
1593025,0.132
1593075,0.1301
1593125,0.1293
1593175,0.1272
1593225,0.1271
1593275,0.1263
1593325,0.1253
1593375,0.1251
1593425,0.1243
1593475,0.1246
1593525,0.124
1593575,0.1236
1593625,0.1226
1593675,0.1218
1593725,0.1217
1593775,0.1214
1593825,0.121
1593875,0.1207
1593925,0.121
1593975,0.121
1594025,0.1211
1594075,0.1214
1594125,0.1208
1594175,0.1204
1594225,0.1201
1594275,0.1203
1594325,0.1199
1594375,0.1195
1594425,0.119
1594475,0.1193
1594525,0.1191
1594575,0.1189
1594625,0.1185
1594675,0.1182
1594725,0.1181
1594775,0.1189
1594825,0.1186
1594875,0.1191
1594925,0.1194
1594975,0.119
1595025,0.119
1595075,0.1192
1595125,0.1192
1595175,0.119
1595225,0.1192
1595275,0.1192
1595325,0.1193
1595375,0.1194
1595425,0.1196
1595475,0.1197
1595525,0.1196
1595575,0.1196
1595625,0.1193
1595675,0.1191
1595725,0.119
1595775,0.1196
1595825,0.1195
1595875,0.1195
1595925,0.1197
1595975,0.1196
1596025,0.1193
1596075,0.1194
1596125,0.1191
1596175,0.119
1596225,0.1192
1596275,0.1191
1596325,0.1191
1596375,0.1189
1596425,0.1194
1596475,0.1191
1596525,0.1191
1596575,0.1191
1596625,0.1193
1596675,0.1194
1596725,0.1195
1596775,0.1194
1596825,0.1194
1596875,0.1193
1596925,0.1192
1596975,0.1192
1597025,0.1193
1597075,0.1194
1597125,0.1194
1597175,0.1192
1597225,0.1192
1597275,0.119
1597325,0.1193
1597364,0.0677
1597414,0.1402
1597464,0.1371
1597514,0.1383
1597564,0.1321
1597614,0.1315
1597664,0.1294
1597714,0.1272
1597764,0.1267
1597814,0.1266
1597864,0.1259
1597914,0.1248
1597964,0.1244
1598014,0.1246
1598064,0.1248
1598114,0.1309
1598164,0.129
1598214,0.1285
1598264,0.1276
1598314,0.1269
1598364,0.1259
1598414,0.1255
1598464,0.1262
1598514,0.1252
1598564,0.1252
1598614,0.1244
1598664,0.1238
1598714,0.1243
1598764,0.1235
1598814,0.1235
1598864,0.1227
1598914,0.1227
1598964,0.1229
1599014,0.1223
1599064,0.1222
1599114,0.1216
1599164,0.1208
1599214,0.1208
1599264,0.1202
1599314,0.1199
1599364,0.1195
1599414,0.1191
1599464,0.119
1599514,0.1186
1599564,0.1189
1599614,0.119
1599664,0.1191
1599714,0.1189
1599764,0.1193
1599814,0.1192
1599864,0.1194
1599914,0.1201
1599964,0.1197
1600014,0.1199
1600064,0.1199
1600114,0.12
1600164,0.12
1600214,0.12
1600264,0.1197
1600314,0.1198
1600364,0.1203
1600414,0.12
1600464,0.1197
1600514,0.1196
1600564,0.1194
1600614,0.1195
1600664,0.1194
1600714,0.1197
1600764,0.1199
1600814,0.1202
1600864,0.1201
1600914,0.12
1600964,0.1199
1601014,0.1197
1601064,0.1195
1601114,0.1192
1601164,0.119
1601214,0.119
1601264,0.119
1601314,0.1189
1601364,0.1188
1601414,0.1187
1601464,0.1188
1601514,0.1188
1601564,0.1188
1601614,0.1191
1601664,0.119
1601714,0.1188
1601764,0.1189
1601814,0.1189
1601864,0.1191
1601914,0.1191
1601964,0.1191
1602014,0.119
1602064,0.1191
1602114,0.119
1602164,0.119
1602214,0.1191
1602264,0.1191
1602314,0.1195
1602364,0.1195
1602403,0.0557
1602453,0.0948
1602503,0.1099
1602553,0.1243
1602603,0.1217
1602653,0.1198
1602703,0.1218
1602753,0.1193
1602803,0.1215
1602853,0.1209
1602903,0.1212
1602953,0.1225
1603003,0.1213
1603053,0.1225
1603103,0.1228
1603153,0.1217
1603203,0.1205
1603253,0.1202
1603303,0.121
1603353,0.121
1603403,0.1225
1603453,0.1217
1603503,0.122
1603553,0.1208
1603603,0.1196
1603653,0.121
1603703,0.1205
1603753,0.1212
1603803,0.1209
1603853,0.1203
1603903,0.12
1603953,0.1197
1604003,0.1189
1604053,0.1194
1604103,0.1189
1604153,0.1193
1604203,0.1193
1604253,0.1195
1604303,0.1201
1604353,0.1196
1604403,0.1192
1604453,0.1189
1604503,0.1188
1604553,0.1196
1604603,0.1192
1604653,0.119
1604703,0.1205
1604753,0.121
1604803,0.1208
1604853,0.1207
1604903,0.1203
1604953,0.1203
1605003,0.12
1605053,0.1197
1605103,0.1201
1605153,0.12
1605203,0.1199
1605253,0.1196
1605303,0.1195
1605353,0.1201
1605403,0.1198
1605453,0.1197
1605503,0.1195
1605553,0.1198
1605603,0.1198
1605653,0.1199
1605703,0.1197
1605753,0.1196
1605803,0.1195
1605853,0.1201
1605903,0.1199
1605953,0.1198
1606003,0.1199
1606053,0.1198
1606103,0.12
1606153,0.1198
1606203,0.1196
1606253,0.1193
1606303,0.1193
1606353,0.1193
1606403,0.1194
1606453,0.1191
1606503,0.119
1606553,0.1187
1606603,0.1189
1606653,0.1189
1606703,0.1189
1606753,0.1191
1606803,0.1192
1606853,0.1194
1606903,0.1195
1606953,0.1196
1607003,0.1197
1607053,0.1193
1607103,0.1194
1607153,0.1194
1607203,0.1192
1607253,0.1193
1607303,0.1193
1607353,0.1193
1607403,0.1195
1607442,0.0897
1607492,0.1067
1607542,0.1174
1607592,0.1153
1607642,0.1171
1607692,0.1165
1607742,0.1148
1607792,0.1146
1607842,0.1147
1607892,0.1146
1607942,0.1152
1607992,0.1183
1608042,0.1205
1608092,0.119
1608142,0.1193
1608192,0.1194
1608242,0.1189
1608292,0.1191
1608342,0.1204
1608392,0.1197
1608442,0.1209
1608492,0.1213
1608542,0.1228
1608592,0.1227
1608642,0.1235
1608692,0.1231
1608742,0.1227
1608792,0.1231
1608842,0.1223
1608892,0.1216
1608942,0.1213
1608992,0.1243
1609042,0.1237
1609092,0.1238
1609142,0.1246
1609192,0.1238
1609242,0.1234
1609292,0.1233
1609342,0.1228
1609392,0.1228
1609442,0.1227
1609492,0.1225
1609542,0.1228
1609592,0.123
1609642,0.123
1609692,0.1233
1609742,0.1235
1609792,0.1232
1609842,0.1232
1609892,0.1231
1609942,0.1228
1609992,0.1226
1610042,0.1223
1610092,0.1227
1610142,0.1224
1610192,0.1225
1610242,0.1223
1610292,0.1221
1610342,0.122
1610392,0.1222
1610442,0.1228
1610492,0.1225
1610542,0.1225
1610592,0.1222
1610642,0.1216
1610692,0.122
1610742,0.1221
1610792,0.1218
1610842,0.1215
1610892,0.1215
1610942,0.1215
1610992,0.1214
1611042,0.1211
1611092,0.1211
1611142,0.121
1611192,0.1209
1611242,0.1208
1611292,0.1209
1611342,0.1211
1611392,0.121
1611442,0.1209
1611492,0.1209
1611542,0.121
1611592,0.1209
1611642,0.1209
1611692,0.1207
1611742,0.1204
1611792,0.1204
1611842,0.1202
1611892,0.1201
1611942,0.1202
1611992,0.1202
1612042,0.1201
1612092,0.12
1612142,0.1202
1612192,0.12
1612242,0.1199
1612292,0.1197
1612342,0.1199
1612392,0.1199
1612442,0.1198
1612481,0.0364
1612531,0.1368
1612581,0.135
1612631,0.1266
1612681,0.1296
1612731,0.1277
1612781,0.1247
1612831,0.1256
1612881,0.1252
1612931,0.1265
1612981,0.1258
1613031,0.1254
1613081,0.1241
1613131,0.1223
1613181,0.1211
1613231,0.1224
1613281,0.1212
1613331,0.1211
1613381,0.1209
1613431,0.1216
1613481,0.1221
1613531,0.1224
1613581,0.125
1613631,0.1252
1613681,0.1251
1613731,0.1262
1613781,0.1259
1613831,0.1266
1613881,0.1264
1613931,0.1263
1613981,0.1266
1614031,0.1262
1614081,0.1258
1614131,0.1258
1614181,0.1254
1614231,0.1248
1614281,0.1243
1614331,0.1237
1614381,0.1234
1614431,0.1237
1614481,0.1236
1614531,0.1232
1614581,0.1233
1614631,0.1239
1614681,0.1235
1614731,0.1231
1614781,0.1229
1614831,0.1225
1614881,0.122
1614931,0.122
1614981,0.1218
1615031,0.1221
1615081,0.1219
1615131,0.1217
1615181,0.1222
1615231,0.1218
1615281,0.1218
1615331,0.1224
1615381,0.1219
1615431,0.1217
1615481,0.1216
1615531,0.1214
1615581,0.1214
1615631,0.1211
1615681,0.1211
1615731,0.121
1615781,0.1207
1615831,0.1204
1615881,0.1206
1615931,0.1206
1615981,0.1204
1616031,0.1201
1616081,0.1204
1616131,0.1202
1616181,0.1199
1616231,0.1198
1616281,0.1206
1616331,0.1205
1616381,0.1203
1616431,0.1204
1616481,0.1205
1616531,0.1205
1616581,0.1204
1616631,0.1207
1616681,0.1207
1616731,0.1206
1616781,0.1206
1616831,0.1206
1616881,0.1205
1616931,0.1204
1616981,0.1205
1617031,0.1205
1617081,0.1203
1617131,0.1203
1617181,0.1201
1617231,0.12
1617281,0.12
1617331,0.1201
1617381,0.1201
1617431,0.1201
1617481,0.12
1617520,0.2431
1617570,0.1341
1617620,0.1199
1617670,0.1206
1617720,0.1181
1617770,0.1185
1617820,0.1168
1617870,0.1177
1617920,0.1187
1617970,0.1197
1618020,0.1188
1618070,0.1177
1618120,0.1186
1618170,0.1204
1618220,0.1193
1618270,0.1207
1618320,0.12
1618370,0.1209
1618420,0.12
1618470,0.1198
1618520,0.1186
1618570,0.1194
1618620,0.1189
1618670,0.1196
1618720,0.1187
1618770,0.1179
1618820,0.1184
1618870,0.1186
1618920,0.1182
1618970,0.1181
1619020,0.1177
1619070,0.1179
1619120,0.1175
1619170,0.1178
1619220,0.1177
1619270,0.1171
1619320,0.1178
1619370,0.1182
1619420,0.1181
1619470,0.1178
1619520,0.1176
1619570,0.1176
1619620,0.118
1619670,0.1179
1619720,0.1179
1619770,0.1186
1619820,0.1186
1619870,0.1186
1619920,0.1184
1619970,0.1183
1620020,0.118
1620070,0.1181
1620120,0.1186
1620170,0.1185
1620220,0.1188
1620270,0.1186
1620320,0.119
1620370,0.119
1620420,0.1187
1620470,0.1186
1620520,0.1187
1620570,0.1188
1620620,0.1188
1620670,0.1186
1620720,0.1185
1620770,0.1189
1620820,0.1187
1620870,0.1188
1620920,0.1186
1620970,0.1185
1621020,0.1182
1621070,0.1182
1621120,0.1182
1621170,0.1183
1621220,0.1185
1621270,0.1185
1621320,0.1182
1621370,0.1183
1621420,0.1187
1621470,0.119
1621520,0.1188
1621570,0.1188
1621620,0.1187
1621670,0.1189
1621720,0.1189
1621770,0.1191
1621820,0.1195
1621870,0.1194
1621920,0.1193
1621970,0.1192
1622020,0.1191
1622070,0.1192
1622120,0.1193
1622170,0.119
1622220,0.1193
1622270,0.1195
1622320,0.1193
1622370,0.1191
1622420,0.1189
1622470,0.1199
1622520,0.1198
1622559,0.1359
1622609,0.1401
1622659,0.1231
1622709,0.1215
1622759,0.1253
1622809,0.1229
1622859,0.1206
1622909,0.1186
1622959,0.1172
1623009,0.118
1623059,0.1172
1623109,0.118
1623159,0.1179
1623209,0.1224
1623259,0.1222
1623309,0.1226
1623359,0.1241
1623409,0.1232
1623459,0.1255
1623509,0.1253
1623559,0.1249
1623609,0.125
1623659,0.1257
1623709,0.1251
1623759,0.1244
1623809,0.1244
1623859,0.1241
1623909,0.1236
1623959,0.1232
1624009,0.1224
1624059,0.1224
1624109,0.122
1624159,0.1214
1624209,0.1219
1624259,0.1213
1624309,0.1207
1624359,0.1209
1624409,0.1205
1624459,0.1202
1624509,0.1196
1624559,0.1196
1624609,0.1198
1624659,0.1192
1624709,0.1193
1624759,0.1191
1624809,0.1194
1624859,0.1201
1624909,0.1196
1624959,0.1198
1625009,0.1202
1625059,0.1203
1625109,0.1204
1625159,0.1203
1625209,0.12
1625259,0.1205
1625309,0.1206
1625359,0.1209
1625409,0.1207
1625459,0.121
1625509,0.121
1625559,0.1208
1625609,0.1209
1625659,0.1208
1625709,0.1207
1625759,0.1205
1625809,0.1207
1625859,0.1207
1625909,0.1204
1625959,0.1203
1626009,0.12
1626059,0.1195
1626109,0.1197
1626159,0.1198
1626209,0.1197
1626259,0.1199
1626309,0.1201
1626359,0.1202
1626409,0.1206
1626459,0.1203
1626509,0.1205
1626559,0.1208
1626609,0.121
1626659,0.121
1626709,0.1211
1626759,0.1209
1626809,0.1211
1626859,0.1209
1626909,0.1209
1626959,0.1209
1627009,0.1212
1627059,0.1211
1627109,0.1212
1627159,0.1208
1627209,0.1204
1627259,0.1203
1627309,0.1202
1627359,0.1199
1627409,0.1198
1627459,0.1196
1627509,0.1195
1627559,0.1196
1627598,0.0394
1627648,0.1198
1627698,0.1279
1627748,0.1217
1627798,0.1246
1627848,0.1226
1627898,0.1186
1627948,0.1169
1627998,0.1169
1628048,0.1202
1628098,0.1198
1628148,0.1212
1628198,0.1215
1628248,0.1216
1628298,0.1236
1628348,0.1228
1628398,0.1218
1628448,0.1223
1628498,0.1214
1628548,0.1214
1628598,0.1217
1628648,0.1209
1628698,0.1208
1628748,0.1199
1628798,0.1214
1628848,0.1208
1628898,0.1205
1628948,0.1207
1628998,0.1202
1629048,0.1198
1629098,0.1195
1629148,0.1198
1629198,0.1199
1629248,0.1196
1629298,0.1192
1629348,0.1192
1629398,0.1189
1629448,0.1197
1629498,0.1195
1629548,0.1202
1629598,0.1197
1629648,0.1194
1629698,0.1189
1629748,0.1188
1629798,0.1187
1629848,0.1191
1629898,0.1199
1629948,0.1197
1629998,0.1195
1630048,0.1195
1630098,0.1193
1630148,0.1191
1630198,0.1189
1630248,0.1192
1630298,0.119
1630348,0.1197
1630398,0.1194
1630448,0.1196
1630498,0.1198
1630548,0.1197
1630598,0.1195
1630648,0.1194
1630698,0.1196
1630748,0.1202
1630798,0.12
1630848,0.1199
1630898,0.1203
1630948,0.1211
1630998,0.1211
1631048,0.1214
1631098,0.1215
1631148,0.1214
1631198,0.1217
1631248,0.1218
1631298,0.1216
1631348,0.1218
1631398,0.1213
1631448,0.1212
1631498,0.1208
1631548,0.121
1631598,0.1208
1631648,0.1206
1631698,0.1204
1631748,0.1204
1631798,0.1204
1631848,0.1206
1631898,0.1206
1631948,0.1205
1631998,0.1204
1632048,0.1206
1632098,0.1208
1632148,0.1206
1632198,0.1204
1632248,0.1203
1632298,0.1205
1632348,0.1205
1632398,0.1203
1632448,0.1202
1632498,0.1201
1632548,0.12
1632598,0.1201
1632637,0.0724
1632687,0.1219
1632737,0.1164
1632787,0.1111
1632837,0.1139
1632887,0.1136
1632937,0.1188
1632987,0.1189
1633037,0.1192
1633087,0.1201
1633137,0.1192
1633187,0.1197
1633237,0.1183
1633287,0.1186
1633337,0.118
1633387,0.1188
1633437,0.1189
1633487,0.1182
1633537,0.1196
1633587,0.1191
1633637,0.1187
1633687,0.1188
1633737,0.1181
1633787,0.1198
1633837,0.123
1633887,0.1223
1633937,0.1227
1633987,0.1221
1634037,0.1225
1634087,0.1219
1634137,0.1228
1634187,0.1225
1634237,0.1229
1634287,0.1237
1634337,0.1234
1634387,0.1236
1634437,0.1236
1634487,0.1233
1634537,0.123
1634587,0.1227
1634637,0.1222
1634687,0.1222
1634737,0.1221
1634787,0.1219
1634837,0.1217
1634887,0.1217
1634937,0.1216
1634987,0.1214
1635037,0.1211
1635087,0.1213
1635137,0.1209
1635187,0.1211
1635237,0.1208
1635287,0.1204
1635337,0.12
1635387,0.12
1635437,0.1197
1635487,0.1199
1635537,0.12
1635587,0.1197
1635637,0.1197
1635687,0.1197
1635737,0.1198
1635787,0.1197
1635837,0.12
1635887,0.1198
1635937,0.1197
1635987,0.1199
1636037,0.1197
1636087,0.1197
1636137,0.1195
1636187,0.1195
1636237,0.1196
1636287,0.1194
1636337,0.1197
1636387,0.1194
1636437,0.1194
1636487,0.1196
1636537,0.1199
1636587,0.1199
1636637,0.1196
1636687,0.1196
1636737,0.1195
1636787,0.1197
1636837,0.1197
1636887,0.1197
1636937,0.1196
1636987,0.1196
1637037,0.1194
1637087,0.1193
1637137,0.1196
1637187,0.1196
1637237,0.1196
1637287,0.1198
1637337,0.1198
1637387,0.1197
1637437,0.1196
1637487,0.1197
1637537,0.1195
1637587,0.1194
1637637,0.1195
1637676,0.0571
1637726,0.1053
1637776,0.1205
1637826,0.1199
1637876,0.1193
1637926,0.1202
1637976,0.1192
1638026,0.1172
1638076,0.1166
1638126,0.1184
1638176,0.1181
1638226,0.1227
1638276,0.1221
1638326,0.123
1638376,0.1225
1638426,0.1226
1638476,0.125
1638526,0.1242
1638576,0.1239
1638626,0.1237
1638676,0.1229
1638726,0.1221
1638776,0.1213
1638826,0.1211
1638876,0.1212
1638926,0.1212
1638976,0.1216
1639026,0.1213
1639076,0.1217
1639126,0.1216
1639176,0.1223
1639226,0.1221
1639276,0.1228
1639326,0.1227
1639376,0.1224
1639426,0.122
1639476,0.1217
1639526,0.121
1639576,0.1208
1639626,0.1207
1639676,0.1209
1639726,0.1205
1639776,0.1206
1639826,0.1209
1639876,0.1208
1639926,0.1207
1639976,0.1209
1640026,0.1208
1640076,0.1204
1640126,0.12
1640176,0.1201
1640226,0.1198
1640276,0.1202
1640326,0.1202
1640376,0.1204
1640426,0.1203
1640476,0.1205
1640526,0.1205
1640576,0.12
1640626,0.1195
1640676,0.1194
1640726,0.1197
1640776,0.1199
1640826,0.1205
1640876,0.1206
1640926,0.1203
1640976,0.1203
1641026,0.1201
1641076,0.1202
1641126,0.1202
1641176,0.1204
1641226,0.12
1641276,0.1202
1641326,0.1202
1641376,0.1198
1641426,0.1198
1641476,0.12
1641526,0.12
1641576,0.1199
1641626,0.1196
1641676,0.1195
1641726,0.1194
1641776,0.1194
1641826,0.1196
1641876,0.1198
1641926,0.1197
1641976,0.1198
1642026,0.1198
1642076,0.1196
1642126,0.1197
1642176,0.1198
1642226,0.1197
1642276,0.1197
1642326,0.1194
1642376,0.1197
1642426,0.1198
1642476,0.1199
1642526,0.1197
1642576,0.1199
1642626,0.1199
1642676,0.1197
1642715,0.1851
1642765,0.1326
1642815,0.1268
1642865,0.1225
1642915,0.1236
1642965,0.1211
1643015,0.1237
1643065,0.1288
1643115,0.1244
1643165,0.1218
1643215,0.1239
1643265,0.1245
1643315,0.1228
1643365,0.1221
1643415,0.122
1643465,0.1206
1643515,0.1202
1643565,0.1204
1643615,0.1193
1643665,0.1185
1643715,0.1179
1643765,0.1186
1643815,0.1179
1643865,0.1179
1643915,0.1174
1643965,0.1175
1644015,0.1182
1644065,0.1174
1644115,0.1178
1644165,0.1181
1644215,0.1182
1644265,0.1189
1644315,0.1186
1644365,0.1188
1644415,0.1187
1644465,0.1194
1644515,0.1198
1644565,0.1199
1644615,0.12
1644665,0.1199
1644715,0.1202
1644765,0.1203
1644815,0.1202
1644865,0.1201
1644915,0.1198
1644965,0.12
1645015,0.1197
1645065,0.1198
1645115,0.1204
1645165,0.1202
1645215,0.1203
1645265,0.1199
1645315,0.12
1645365,0.1199
1645415,0.1196
1645465,0.1196
1645515,0.1193
1645565,0.1196
1645615,0.1192
1645665,0.119
1645715,0.1187
1645765,0.1183
1645815,0.1187
1645865,0.1188
1645915,0.1187
1645965,0.1188
1646015,0.1187
1646065,0.1186
1646115,0.1186
1646165,0.1185
1646215,0.1182
1646265,0.1186
1646315,0.1185
1646365,0.1185
1646415,0.1187
1646465,0.1185
1646515,0.1185
1646565,0.1185
1646615,0.1183
1646665,0.1184
1646715,0.1182
1646765,0.118
1646815,0.1179
1646865,0.1178
1646915,0.1183
1646965,0.1191
1647015,0.1192
1647065,0.1193
1647115,0.1193
1647165,0.1193
1647215,0.1193
1647265,0.1196
1647315,0.1196
1647365,0.1199
1647415,0.1198
1647465,0.1199
1647515,0.1198
1647565,0.1199
1647615,0.1199
1647665,0.1198
1647715,0.1196
1647754,0.0694
1647804,0.1142
1647854,0.1135
1647904,0.1107
1647954,0.1107
1648004,0.109
1648054,0.1136
1648104,0.1099
1648154,0.1111
1648204,0.1121
1648254,0.1112
1648304,0.1127
1648354,0.1117
1648404,0.1146
1648454,0.1157
1648504,0.1161
1648554,0.1184
1648604,0.1182
1648654,0.1169
1648704,0.1177
1648754,0.1181
1648804,0.1187
1648854,0.1184
1648904,0.1187
1648954,0.1193
1649004,0.1197
1649054,0.12
1649104,0.1197
1649154,0.1202
1649204,0.1194
1649254,0.1206
1649304,0.1212
1649354,0.1206
1649404,0.1203
1649454,0.1203
1649504,0.1201
1649554,0.1197
1649604,0.1198
1649654,0.1196
1649704,0.1194
1649754,0.119
1649804,0.1185
1649854,0.1185
1649904,0.119
1649954,0.119
1650004,0.1195
1650054,0.1195
1650104,0.1192
1650154,0.1191
1650204,0.1188
1650254,0.1194
1650304,0.1196
1650354,0.1191
1650404,0.1195
1650454,0.1194
1650504,0.1195
1650554,0.1194
1650604,0.1191
1650654,0.1191
1650704,0.1191
1650754,0.1191
1650804,0.119
1650854,0.1201
1650904,0.12
1650954,0.1202
1651004,0.1201
1651054,0.1199
1651104,0.1197
1651154,0.1198
1651204,0.1195
1651254,0.1202
1651304,0.1202
1651354,0.1199
1651404,0.1201
1651454,0.1199
1651504,0.12
1651554,0.12
1651604,0.1199
1651654,0.1198
1651704,0.1201
1651754,0.1201
1651804,0.1199
1651854,0.1197
1651904,0.1197
1651954,0.1196
1652004,0.1197
1652054,0.1196
1652104,0.1195
1652154,0.1194
1652204,0.1197
1652254,0.1197
1652304,0.12
1652354,0.1199
1652404,0.1199
1652454,0.1199
1652504,0.1199
1652554,0.1198
1652604,0.1199
1652654,0.1198
1652704,0.1197
1652754,0.1196
1652793,0.0406
1652843,0.1464
1652893,0.1285
1652943,0.1196
1652993,0.1183
1653043,0.1248
1653093,0.127
1653143,0.1272
1653193,0.1247
1653243,0.1249
1653293,0.1234
1653343,0.1232
1653393,0.1222
1653443,0.1231
1653493,0.1234
1653543,0.1229
1653593,0.1224
1653643,0.1237
1653693,0.1237
1653743,0.1235
1653793,0.1242
1653843,0.1238
1653893,0.1237
1653943,0.1231
1653993,0.1229
1654043,0.122
1654093,0.1215
1654143,0.1212
1654193,0.1218
1654243,0.1218
1654293,0.1221
1654343,0.1226
1654393,0.1224
1654443,0.1221
1654493,0.1217
1654543,0.1219
1654593,0.1217
1654643,0.1218
1654693,0.1217
1654743,0.1213
1654793,0.1214
1654843,0.1208
1654893,0.1211
1654943,0.1212
1654993,0.1207
1655043,0.1208
1655093,0.1208
1655143,0.1209
1655193,0.1209
1655243,0.121
1655293,0.121
1655343,0.1209
1655393,0.1208
1655443,0.1207
1655493,0.1203
1655543,0.1202
1655593,0.1198
1655643,0.1198
1655693,0.1195
1655743,0.1195
1655793,0.1195
1655843,0.1192
1655893,0.1191
1655943,0.1189
1655993,0.1187
1656043,0.1188
1656093,0.1186
1656143,0.1189
1656193,0.1189
1656243,0.1189
1656293,0.1191
1656343,0.1189
1656393,0.119
1656443,0.119
1656493,0.119
1656543,0.119
1656593,0.1191
1656643,0.119
1656693,0.1191
1656743,0.1193
1656793,0.1193
1656843,0.1192
1656893,0.1193
1656943,0.1195
1656993,0.1197
1657043,0.1198
1657093,0.12
1657143,0.1206
1657193,0.1206
1657243,0.1203
1657293,0.1204
1657343,0.1202
1657393,0.12
1657443,0.1199
1657493,0.1199
1657543,0.12
1657593,0.1199
1657643,0.1198
1657693,0.1197
1657743,0.1198
1657793,0.1195
1657832,0.0917
1657882,0.1053
1657932,0.1031
1657982,0.1082
1658032,0.1168
1658082,0.1275
1658132,0.1297
1658182,0.1303
1658232,0.128
1658282,0.1292
1658332,0.1278
1658382,0.1261
1658432,0.1243
1658482,0.1229
1658532,0.1211
1658582,0.1212
1658632,0.1199
1658682,0.1186
1658732,0.1182
1658782,0.118
1658832,0.1183
1658882,0.1181
1658932,0.118
1658982,0.1178
1659032,0.1174
1659082,0.1172
1659132,0.1178
1659182,0.1177
1659232,0.1183
1659282,0.1181
1659332,0.1185
1659382,0.1182
1659432,0.1183
1659482,0.1185
1659532,0.1182
1659582,0.1183
1659632,0.1179
1659682,0.1176
1659732,0.1173
1659782,0.1176
1659832,0.1177
1659882,0.1176
1659932,0.1174
1659982,0.1176
1660032,0.1184
1660082,0.1186
1660132,0.1184
1660182,0.1184
1660232,0.1188
1660282,0.119
1660332,0.1189
1660382,0.1188
1660432,0.1187
1660482,0.1192
1660532,0.119
1660582,0.1191
1660632,0.1194
1660682,0.1196
1660732,0.1195
1660782,0.1192
1660832,0.1191
1660882,0.1192
1660932,0.1192
1660982,0.1191
1661032,0.1191
1661082,0.1192
1661132,0.1193
1661182,0.1196
1661232,0.1196
1661282,0.1197
1661332,0.1196
1661382,0.1195
1661432,0.1194
1661482,0.1193
1661532,0.1194
1661582,0.1194
1661632,0.1193
1661682,0.1193
1661732,0.1193
1661782,0.1192
1661832,0.1193
1661882,0.1191
1661932,0.1193
1661982,0.1195
1662032,0.1193
1662082,0.1193
1662132,0.1195
1662182,0.1196
1662232,0.1195
1662282,0.1196
1662332,0.1195
1662382,0.1196
1662432,0.1197
1662482,0.1206
1662532,0.1205
1662582,0.1204
1662632,0.1202
1662682,0.1201
1662732,0.1203
1662782,0.1203
1662832,0.1202
1662871,0.0884
1662921,0.1117
1662971,0.113
1663021,0.1208
1663071,0.1204
1663121,0.1208
1663171,0.1195
